323,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
323,"t","Principal Vegetable Fresh Market and Processing Area Planted and Harvested, Yield, Production, Price, and Value by Crop – United States: 2017-2019"
323,"h","","","","","","",""
339,"d","New Jersey 1/","(D)",117.6,"(NA)"
339,"d","",,,
339,"d","New York","(D)",202.0,233.7
339,"d","North Carolina 1/","(D)","(D)","(NA)"
339,"d","Oregon","(D)","(D)","(D)"
339,"d","Pennsylvania","(D)",84.7,44.1
339,"d","Tennessee 1/","(D)","(D)","(NA)"
339,"d","Texas 1/","(D)",196.0,"(NA)"
339,"d","Washington 1/","(D)","(D)","(NA)"
339,"d","Wisconsin",105.0,317.5,342.3
339,"d","",,,
339,"d","Other States 2/",2025.9,1188.0,2148.9
339,"d","",,,
339,"d","United States",3771.0,3862.9,3128.5
339,"h","","","",""
339,"h","","Utilized production","Utilized production","Utilized production"
339,"h","Utilization and State","","",""
339,"h","","2017","2018","2019"
339,"h","","","",""
339,"u","","(tons)","(tons)","(tons)"
339,"d","Processing",,,
339,"d","California","(D)","(D)","(D)"
339,"d","Delaware 1/","(D)","(D)","(NA)"
339,"d","Florida",7417,21114,"(D)"
339,"d","Georgia","(D)",4474,"(D)"
339,"d","Illinois",29700,32833,39827
339,"d","Indiana 1/","(D)","(D)","(NA)"
339,"d","Maryland 1/","(D)","(D)","(NA)"
339,"d","Michigan",78765,60333,66947
339,"d","Minnesota",24083,9066,14680
339,"d","New Jersey 1/","(D)",-,"(NA)"
339,"d","",,,
339,"d","New York","(D)",95101,94774
339,"d","North Carolina 1/","(D)","(D)","(NA)"
339,"d","Oregon","(D)","(D)","(D)"
339,"d","Pennsylvania","(D)",17529,22252
339,"d","Tennessee 1/","(D)","(D)","(NA)"
339,"d","Texas 1/","(D)",-,"(NA)"
339,"d","Washington 1/","(D)","(D)","(NA)"
339,"d","Wisconsin",322875,300990,294037
339,"d","",,,
339,"d","Other States 2/",250593,117673,138052
339,"d","",,,
339,"d","United States",713433,659113,670569
339,"c",""
339,"c","See footnote(s) at end of table.","--continued"
10,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
10,"t","Snap Bean Production, Price, and Value by Utilization – States and United States: 2017-2019 (continued)"
10,"h","","","","","","",""
10,"h","","Price per unit","Price per unit","Price per unit","Value of utilized production","Value of utilized production","Value of utilized production"
10,"h","Utilization and State","","","","","",""
10,"h","","2017","2018","2019","2017","2018","2019"
10,"h","","","","","","",""
10,"u","","(dollars per cwt)","(dollars per cwt)","(dollars per cwt)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
10,"d","Fresh market",,,,,,
10,"d","California","(D)","(D)","(D)","(D)","(D)","(D)"
10,"d","Delaware 1/","(D)","(D)","(NA)","(D)","(D)","(NA)"
10,"d","Florida",55.60,55.10,"(D)",79191,52389,"(D)"
10,"d","Georgia","(D)",56.70,"(D)","(D)",26638,"(D)"
10,"d","Illinois",65.60,40.80,65.50,394,5879,4539
10,"d","Indiana 1/","(D)","(D)","(NA)","(D)","(D)","(NA)"
10,"d","Maryland 1/","(D)","(D)","(NA)","(D)","(D)","(NA)"
10,"d","Michigan",50.00,54.00,54.50,10145,8548,14230
10,"d","Minnesota",73.10,109.00,187.00,504,3717,5442
10,"d","New Jersey 1/","(D)",50.90,"(NA)","(D)",5986,"(NA)"
10,"d","",,,,,,
10,"d","New York","(D)",85.10,82.60,"(D)",17190,19304
10,"d","North Carolina 1/","(D)","(D)","(NA)","(D)","(D)","(NA)"
10,"d","Oregon","(D)","(D)","(D)","(D)","(D)","(D)"
10,"d","Pennsylvania","(D)",44.00,42.90,"(D)",3727,1892
10,"d","Tennessee 1/","(D)","(D)","(NA)","(D)","(D)","(NA)"
10,"d","Texas 1/","(D)",29.20,"(NA)","(D)",5723,"(NA)"
10,"d","Washington 1/","(D)","(D)","(NA)","(D)","(D)","(NA)"
10,"d","Wisconsin",43.80,52.20,38.40,4599,16574,13144
10,"d","",,,,,,
10,"d","Other States 2/",59.40,72.00,59.90,120323,85507,128747
10,"d","",,,,,,
10,"d","United States",57.10,60.00,59.90,215156,231878,187298
10,"h","","","","","","",""
10,"h","","Price per unit","Price per unit","Price per unit","Value of utilized production","Value of utilized production","Value of utilized production"
10,"h","Utilization and State","","","","","",""
10,"h","","2017","2018","2019","2017","2018","2019"
10,"h","","","","","","",""
10,"u","","(dollars per ton)","(dollars per ton)","(dollars per ton)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
10,"d","Processing",,,,,,
10,"d","California","(D)","(D)","(D)","(D)","(D)","(D)"
10,"d","Delaware 1/","(D)","(D)","(NA)","(D)","(D)","(NA)"
10,"d","Florida",305.00,299.00,"(D)",2262,6313,"(D)"
10,"d","Georgia","(D)",310.00,"(D)","(D)",1387,"(D)"
10,"d","Illinois",113.00,104.00,177.00,3356,3415,7049
10,"d","Indiana 1/","(D)","(D)","(NA)","(D)","(D)","(NA)"
10,"d","Maryland 1/","(D)","(D)","(NA)","(D)","(D)","(NA)"
10,"d","Michigan",200.00,215.00,170.00,15753,12972,11381
10,"d","Minnesota",110.00,110.00,84.00,2649,997,1233
10,"d","New Jersey 1/","(D)","(X)","(NA)","(D)",-,"(NA)"
10,"d","",,,,,,
10,"d","New York","(D)",177.00,200.00,"(D)",16833,18955
10,"d","North Carolina 1/","(D)","(D)","(NA)","(D)","(D)","(NA)"
10,"d","Oregon","(D)","(D)","(D)","(D)","(D)","(D)"
10,"d","Pennsylvania","(D)",247.00,302.00,"(D)",4330,6720
10,"d","Tennessee 1/","(D)","(D)","(NA)","(D)","(D)","(NA)"
10,"d","Texas 1/","(D)","(X)","(NA)","(D)",-,"(NA)"
10,"d","Washington 1/","(D)","(D)","(NA)","(D)","(D)","(NA)"
10,"d","Wisconsin",110.00,104.00,99.00,35516,31303,29110
10,"d","",,,,,,
10,"d","Other States 2/",298.00,361.00,302.00,74753,42481,41734
10,"d","",,,,,,
10,"d","United States",188.00,182.00,173.00,134289,120031,116182
10,"c",""
10,"f","-  Represents zero."
10,"f","(D)  Withheld to avoid disclosing data for individual operations."
10,"f","(NA)  Not available."
10,"f","(X)  Not applicable."
10,"f","1/ Estimates discontinued in 2019."
10,"f","2/ Includes data withheld above."
71,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
71,"t","Broccoli for Fresh Market and Processing Area Planted and Harvested, Yield, Production, Price, and Value – States and United States: 2017-2019"
71,"h","","","","","","",""
71,"h","","Area planted","Area planted","Area planted","Area harvested","Area harvested","Area harvested"
71,"h","State","","","","","",""
71,"h","","2017","2018","2019","2017","2018","2019"
71,"h","","","","","","",""
71,"u","","(acres)","(acres)","(acres)","(acres)","(acres)","(acres)"
71,"d","Arizona",9600,10900,11900,9600,10900,11900
71,"d","California",120000,104000,100000,119000,103000,99700
71,"d","",,,,,,
71,"d","United States",129600,114900,111900,128600,113900,111600
71,"h","","","","","","",""
71,"h","","Yield per acre","Yield per acre","Yield per acre","Total production","Total production","Total production"
71,"h","State","","","","","",""
71,"h","","2017","2018","2019","2017","2018","2019"
71,"h","","","","","","",""
71,"u","","(cwt)","(cwt)","(cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
71,"d","Arizona",140.0,120.0,125.0,1344.0,1308.0,1487.5
71,"d","California",160.0,155.0,160.0,19040.0,15965.0,15952.0
71,"d","",,,,,,
71,"d","United States",158.5,151.7,156.3,20384.0,17273.0,17439.5
71,"h","","","","","","",""
71,"h","","Harvested not sold","Harvested not sold","Harvested not sold","Utilized production","Utilized production","Utilized production"
71,"h","State","","","","","",""
71,"h","","2017","2018","2019","2017","2018","2019"
71,"h","","","","","","",""
71,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
71,"d","Arizona",-,-,-,1344.0,1308.0,1487.5
71,"d","California",-,-,-,19040.0,15965.0,15952.0
71,"d","",,,,,,
71,"d","United States",-,-,-,20384.0,17273.0,17439.5
71,"h","","","","","","",""
71,"h","","Price per cwt","Price per cwt","Price per cwt","Value of utilized production","Value of utilized production","Value of utilized production"
71,"h","State","","","","","",""
71,"h","","2017","2018","2019","2017","2018","2019"
71,"h","","","","","","",""
71,"u","","(dollars)","(dollars)","(dollars)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
71,"d","Arizona",56.20,45.20,58.00,75533,59122,86275
71,"d","California",44.70,42.60,49.30,850183,679405,786354
71,"d","",,,,,,
71,"d","United States",45.40,42.80,50.00,925716,738527,872629
71,"c",""
71,"f","-  Represents zero."
74,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
74,"t","Broccoli Production, Price, and Value by Utilization – States and United States: 2017-2019"
74,"h","","","",""
74,"h","","Utilized production","Utilized production","Utilized production"
74,"h","Utilization and State","","",""
74,"h","","2017","2018","2019"
74,"h","","","",""
74,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
74,"d","Fresh market",,,
74,"d","Arizona",1344.0,1308.0,1487.5
74,"d","California",18564.0,15470.1,15154.4
74,"d","",,,
74,"d","United States",19908.0,16778.1,16641.9
74,"h","","","",""
74,"h","","Utilized production","Utilized production","Utilized production"
74,"h","Utilization and State","","",""
74,"h","","2017","2018","2019"
74,"h","","","",""
74,"u","","(tons)","(tons)","(tons)"
74,"d","Processing",,,
74,"d","Arizona",-,-,-
74,"d","California",23800,24746,39880
74,"d","",,,
74,"d","United States",23800,24746,39880
74,"h","","","","","","",""
74,"h","","Price per unit","Price per unit","Price per unit","Value of utilized production","Value of utilized production","Value of utilized production"
74,"h","Utilization and State","","","","","",""
74,"h","","2017","2018","2019","2017","2018","2019"
74,"h","","","","","","",""
74,"u","","(dollars per cwt)","(dollars per cwt)","(dollars per cwt)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
74,"d","Fresh market",,,,,,
74,"d","Arizona",56.20,45.20,58.00,75533,59122,86275
74,"d","California",45.30,42.90,50.60,840949,663667,766813
74,"d","",,,,,,
74,"d","United States",46.00,43.10,51.30,916482,722789,853088
74,"h","","","","","","",""
74,"h","","Price per unit","Price per unit","Price per unit","Value of utilized production","Value of utilized production","Value of utilized production"
74,"h","Utilization and State","","","","","",""
74,"h","","2017","2018","2019","2017","2018","2019"
74,"h","","","","","","",""
74,"u","","(dollars per ton)","(dollars per ton)","(dollars per ton)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
74,"d","Processing",,,,,,
74,"d","Arizona","(X)","(X)","(X)",-,-,-
74,"d","California",388.00,636.00,490.00,9234,15738,19541
74,"d","",,,,,,
74,"d","United States",388.00,636.00,490.00,9234,15738,19541
74,"c",""
74,"f","-  Represents zero."
74,"f","(X)  Not applicable."
201,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
201,"t","Cabbage for Fresh Market and Processing Area Planted and Harvested, Yield, Production, Price, and Value – States and United States: 2017-2019"
201,"h","","","","","","",""
201,"h","","Area planted","Area planted","Area planted","Area harvested","Area harvested","Area harvested"
201,"h","State","","","","","",""
201,"h","","2017","2018","2019","2017","2018","2019"
201,"h","","","","","","",""
201,"u","","(acres)","(acres)","(acres)","(acres)","(acres)","(acres)"
201,"d","Arizona",3300,3300,"(D)",3300,3300,"(D)"
201,"d","California",14900,14700,14800,14500,14200,14500
201,"d","Florida",9000,9300,8500,8600,8900,8200
201,"d","Georgia",4100,4300,5000,3800,2900,4800
201,"d","Michigan",4000,3800,4600,3900,3700,4500
201,"d","New York",13200,11000,12000,12700,10100,11700
201,"d","North Carolina 1/",2800,3000,"(NA)",2700,2800,"(NA)"
201,"d","Texas",6400,5500,"(D)",6000,5000,"(D)"
201,"d","Wisconsin",5200,3400,5300,5100,3300,5000
201,"d","",,,,,,
201,"d","Other States 2/",-,-,10900,-,-,10400
201,"d","",,,,,,
201,"d","United States",62900,58300,61100,60600,54200,59100
201,"h","","","","","","",""
201,"h","","Yield per acre","Yield per acre","Yield per acre","Total production","Total production","Total production"
201,"h","State","","","","","",""
201,"h","","2017","2018","2019","2017","2018","2019"
201,"h","","","","","","",""
201,"u","","(cwt)","(cwt)","(cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
201,"d","Arizona",505.0,500.0,"(D)",1666.5,1650.0,"(D)"
201,"d","California",380.0,340.0,410.0,5510.0,4828.0,5945.0
201,"d","Florida",360.0,360.0,360.0,3096.0,3204.0,2952.0
201,"d","Georgia",420.0,400.0,400.0,1596.0,1160.0,1920.0
201,"d","Michigan",340.0,350.0,340.0,1326.0,1295.0,1530.0
201,"d","New York",415.0,390.0,380.0,5270.5,3939.0,4446.0
201,"d","North Carolina 1/",280.0,230.0,"(NA)",756.0,644.0,"(NA)"
201,"d","Texas",300.0,270.0,"(D)",1800.0,1350.0,"(D)"
201,"d","Wisconsin",550.0,405.0,265.0,2805.0,1336.5,1325.0
201,"d","",,,,,,
201,"d","Other States 2/","(X)","(X)",345.0,-,-,3588.0
201,"d","",,,,,,
201,"d","United States",393.2,358.1,367.3,23826.0,19406.5,21706.0
201,"c",""
201,"c","See footnote(s) at end of table.","--continued"
204,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
204,"t","Cabbage for Fresh Market and Processing Area Planted and Harvested, Yield, Production, Price, and Value – States and United States: 2017-2019 (continued)"
204,"h","","","","","","",""
204,"h","","Harvested not sold","Harvested not sold","Harvested not sold","Utilized production","Utilized production","Utilized production"
204,"h","State","","","","","",""
204,"h","","2017","2018","2019","2017","2018","2019"
204,"h","","","","","","",""
204,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
204,"d","Arizona",-,-,"(D)",1666.5,1650.0,"(D)"
204,"d","California",-,-,-,5510.0,4828.0,5945.0
204,"d","Florida",31.0,32.0,29.5,3065.0,3172.0,2922.5
204,"d","Georgia",-,-,32.6,1596.0,1160.0,1887.4
204,"d","Michigan",-,-,3.1,1326.0,1295.0,1526.9
204,"d","New York",-,118.2,22.2,5270.5,3820.8,4423.8
204,"d","North Carolina 1/",-,38.0,"(NA)",756.0,606.0,"(NA)"
204,"d","Texas",-,-,"(D)",1800.0,1350.0,"(D)"
204,"d","Wisconsin",-,-,-,2805.0,1336.5,1325.0
204,"d","",,,,,,
204,"d","Other States 2/",-,-,-,-,-,3588.0
204,"d","",,,,,,
204,"d","United States",31.0,188.2,87.4,23795.0,19218.3,21618.6
204,"h","","","","","","",""
204,"h","","Price per cwt","Price per cwt","Price per cwt","Value of utilized production","Value of utilized production","Value of utilized production"
204,"h","State","","","","","",""
204,"h","","2017","2018","2019","2017","2018","2019"
204,"h","","","","","","",""
204,"u","","(dollars)","(dollars)","(dollars)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
204,"d","Arizona",17.50,20.30,"(D)",29164,33495,"(D)"
204,"d","California",28.80,37.60,35.70,158625,181533,212237
204,"d","Florida",15.50,19.80,20.00,47508,62806,58394
204,"d","Georgia",12.90,12.80,16.30,20583,14845,30723
204,"d","Michigan",11.00,11.10,12.20,14619,14327,18684
204,"d","New York",14.10,13.80,18.60,74434,52862,82430
204,"d","North Carolina 1/",15.10,16.70,"(NA)",11416,10120,"(NA)"
204,"d","Texas",17.80,20.30,"(D)",32040,27405,"(D)"
204,"d","Wisconsin",15.30,8.00,11.80,42918,10698,15598
204,"d","",,,,,,
204,"d","Other States 2/","(X)","(X)",28.10,-,-,100854
204,"d","",,,,,,
204,"d","United States",18.10,21.20,24.00,431307,408091,518920
204,"c",""
204,"f","-  Represents zero."
204,"f","(D)  Withheld to avoid disclosing data for individual operations."
204,"f","(NA)  Not available."
204,"f","(X)  Not applicable."
204,"f","1/ Estimates discontinued in 2019."
204,"f","2/ Includes data withheld above."
341,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
341,"t","Cabbage Production, Price, and Value by Utilization – States and United States: 2017-2019"
341,"h","","","",""
341,"h","","Utilized production","Utilized production","Utilized production"
341,"h","Utilization and State","","",""
341,"h","","2017","2018","2019"
341,"h","","","",""
341,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
341,"d","Fresh market",,,
341,"d","Arizona","(D)","(D)","(D)"
341,"d","California","(D)",4828.0,"(D)"
341,"d","Florida",3065.0,3172.0,"(D)"
341,"d","Georgia","(D)","(D)","(D)"
341,"d","Michigan","(D)",686.4,608.9
341,"d","New York",4653.9,3663.3,"(D)"
341,"d","North Carolina 1/",756.0,606.0,"(NA)"
341,"d","Texas",1800.0,1350.0,"(D)"
341,"d","Wisconsin","(D)","(D)","(D)"
341,"d","",,,
341,"d","Other States 2/",9490.0,2991.3,18321.2
341,"d","",,,
341,"d","United States",19764.9,17297.0,18930.1
341,"h","","","",""
341,"h","","Utilized production","Utilized production","Utilized production"
341,"h","Utilization and State","","",""
341,"h","","2017","2018","2019"
341,"h","","","",""
341,"u","","(tons)","(tons)","(tons)"
341,"d","Processing",,,
341,"d","Arizona","(D)","(D)","(D)"
341,"d","California","(D)",-,"(D)"
341,"d","Florida",-,-,"(D)"
341,"d","Georgia","(D)","(D)","(D)"
341,"d","Michigan","(D)",30433,45900
341,"d","New York",30832,7878,"(D)"
341,"d","North Carolina 1/",-,-,"(NA)"
341,"d","Texas",-,-,"(D)"
341,"d","Wisconsin","(D)","(D)","(D)"
341,"d","",,,
341,"d","Other States 2/",170681,57761,88524
341,"d","",,,
341,"d","United States",201513,96072,134424
341,"h","","","","","","",""
341,"h","","Price per unit","Price per unit","Price per unit","Value of utilized production","Value of utilized production","Value of utilized production"
341,"h","Utilization and State","","","","","",""
341,"h","","2017","2018","2019","2017","2018","2019"
341,"h","","","","","","",""
341,"u","","(dollars per cwt)","(dollars per cwt)","(dollars per cwt)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
341,"d","Fresh market",,,,,,
341,"d","Arizona","(D)","(D)","(D)","(D)","(D)","(D)"
341,"d","California","(D)",37.60,"(D)","(D)",181533,"(D)"
341,"d","Florida",15.50,19.80,"(D)",47508,62806,"(D)"
341,"d","Georgia","(D)","(D)","(D)","(D)","(D)","(D)"
341,"d","Michigan","(D)",14.00,19.00,"(D)",9610,11569
341,"d","New York",15.00,14.00,"(D)",69809,51286,"(D)"
341,"d","North Carolina 1/",15.10,16.70,"(NA)",11416,10120,"(NA)"
341,"d","Texas",17.80,20.30,"(D)",32040,27405,"(D)"
341,"d","Wisconsin","(D)","(D)","(D)","(D)","(D)","(D)"
341,"d","",,,,,,
341,"d","Other States 2/",24.20,17.90,26.40,229785,53572,483426
341,"d","",,,,,,
341,"d","United States",19.80,22.90,26.10,390558,396332,494995
341,"c",""
341,"c","See footnote(s) at end of table.","--continued"
205,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
205,"t","Cabbage Production, Price, and Value by Utilization – States and United States: 2017-2019 (continued)"
205,"h","","","","","","",""
205,"h","","Price per unit","Price per unit","Price per unit","Value of utilized production","Value of utilized production","Value of utilized production"
205,"h","Utilization and State","","","","","",""
205,"h","","2017","2018","2019","2017","2018","2019"
205,"h","","","","","","",""
205,"u","","(dollars per ton)","(dollars per ton)","(dollars per ton)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
205,"d","Processing",,,,,,
205,"d","Arizona","(D)","(D)","(D)","(D)","(D)","(D)"
205,"d","California","(D)","(X)","(D)","(D)",-,"(D)"
205,"d","Florida","(X)","(X)","(D)",-,-,"(D)"
205,"d","Georgia","(D)","(D)","(D)","(D)","(D)","(D)"
205,"d","Michigan","(D)",155.00,155.00,"(D)",4717,7115
205,"d","New York",150.00,200.00,"(D)",4625,1576,"(D)"
205,"d","North Carolina 1/","(X)","(X)","(NA)",-,-,"(NA)"
205,"d","Texas","(X)","(X)","(D)",-,-,"(D)"
205,"d","Wisconsin","(D)","(D)","(D)","(D)","(D)","(D)"
205,"d","",,,,,,
205,"d","Other States 2/",212.00,94.60,190.00,36124,5466,16810
205,"d","",,,,,,
205,"d","United States",202.00,122.00,178.00,40749,11759,23925
205,"c",""
205,"f","-  Represents zero."
205,"f","(D)  Withheld to avoid disclosing data for individual operations."
205,"f","(NA)  Not available."
205,"f","(X)  Not applicable."
205,"f","1/ Estimates discontinued in 2019."
205,"f","2/ Includes data withheld above."
208,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
208,"t","Cantaloupes for Fresh Market and Processing Area Planted and Harvested, Yield, Production, Price, and Value – States and United States: 2017-2019"
208,"h","","","","","","",""
208,"h","","Area planted","Area planted","Area planted","Area harvested","Area harvested","Area harvested"
208,"h","State","","","","","",""
208,"h","","2017","2018","2019","2017","2018","2019"
208,"h","","","","","","",""
208,"u","","(acres)","(acres)","(acres)","(acres)","(acres)","(acres)"
208,"d","Arizona",16000,16400,14000,15700,16300,14000
208,"d","California",35000,32000,33000,34300,31500,32800
208,"d","Florida",2300,"(D)",2400,2200,"(D)",2300
208,"d","Georgia",4600,"(D)",4100,4500,"(D)",4000
208,"d","Indiana 1/",1600,1800,"(NA)",1500,1700,"(NA)"
208,"d","North Carolina 1/",1300,1300,"(NA)",1200,1200,"(NA)"
208,"d","Pennsylvania 1/",1000,1000,"(NA)",950,900,"(NA)"
208,"d","South Carolina 1/",1000,"(D)","(NA)",900,"(D)","(NA)"
208,"d","Texas 1/",2100,2100,"(NA)",2000,2000,"(NA)"
208,"d","",,,,,,
208,"d","Other States 2/",-,7700,-,-,7100,-
208,"d","",,,,,,
208,"d","United States",64900,62300,53500,63250,60700,53100
208,"h","","","","","","",""
208,"h","","Yield per acre","Yield per acre","Yield per acre","Total production","Total production","Total production"
208,"h","State","","","","","",""
208,"h","","2017","2018","2019","2017","2018","2019"
208,"h","","","","","","",""
208,"u","","(cwt)","(cwt)","(cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
208,"d","Arizona",225.0,230.0,225.0,3532.5,3749.0,3150.0
208,"d","California",275.0,265.0,250.0,9432.5,8347.5,8200.0
208,"d","Florida",260.0,"(D)",210.0,572.0,"(D)",483.0
208,"d","Georgia",140.0,"(D)",220.0,630.0,"(D)",880.0
208,"d","Indiana 1/",230.0,225.0,"(NA)",345.0,382.5,"(NA)"
208,"d","North Carolina 1/",205.0,255.0,"(NA)",246.0,306.0,"(NA)"
208,"d","Pennsylvania 1/",145.0,120.0,"(NA)",137.8,108.0,"(NA)"
208,"d","South Carolina 1/",310.0,"(D)","(NA)",279.0,"(D)","(NA)"
208,"d","Texas 1/",110.0,110.0,"(NA)",220.0,220.0,"(NA)"
208,"d","",,,,,,
208,"d","Other States 2/","(X)",210.0,"(X)",-,1494.0,-
208,"d","",,,,,,
208,"d","United States",243.4,240.6,239.4,15394.8,14607.0,12713.0
208,"h","","","","","","",""
208,"h","","Harvested not sold","Harvested not sold","Harvested not sold","Utilized production","Utilized production","Utilized production"
208,"h","State","","","","","",""
208,"h","","2017","2018","2019","2017","2018","2019"
208,"h","","","","","","",""
208,"u","","(cwt)","(cwt)","(cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
208,"d","Arizona",-,-,-,3532.5,3749.0,3150.0
208,"d","California",-,-,-,9432.5,8347.5,8200.0
208,"d","Florida",-,"(D)",1.9,572.0,"(D)",481.1
208,"d","Georgia",-,"(D)",5.3,630.0,"(D)",874.7
208,"d","Indiana 1/",-,-,"(NA)",345.0,382.5,"(NA)"
208,"d","North Carolina 1/",-,3.1,"(NA)",246.0,302.9,"(NA)"
208,"d","Pennsylvania 1/",2.8,1.1,"(NA)",135.0,106.9,"(NA)"
208,"d","South Carolina 1/",-,"(D)","(NA)",279.0,"(D)","(NA)"
208,"d","Texas 1/",-,-,"(NA)",220.0,220.0,"(NA)"
208,"d","",,,,,,
208,"d","Other States 2/",-,-,-,-,1494.0,-
208,"d","",,,,,,
208,"d","United States",2.8,4.2,7.2,15392.0,14602.8,12705.8
208,"c",""
208,"c","See footnote(s) at end of table.","--continued"
212,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
212,"t","Cantaloupes for Fresh Market and Processing Area Planted and Harvested, Yield, Production, Price, and Value – States and United States: 2017-2019 (continued)"
212,"h","","","","","","",""
212,"h","","Price per cwt","Price per cwt","Price per cwt","Value of utilized production","Value of utilized production","Value of utilized production"
212,"h","State","","","","","",""
212,"h","","2017","2018","2019","2017","2018","2019"
212,"h","","","","","","",""
212,"u","","(dollars)","(dollars)","(dollars)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
212,"d","Arizona",23.90,23.20,25.60,84427,86977,80640
212,"d","California",16.50,22.50,23.50,155636,187819,192700
212,"d","Florida",18.00,"(D)",17.00,10296,"(D)",8179
212,"d","Georgia",24.60,"(D)",25.00,15498,"(D)",21868
212,"d","Indiana 1/",24.00,22.50,"(NA)",8280,8606,"(NA)"
212,"d","North Carolina 1/",26.00,15.00,"(NA)",6396,4544,"(NA)"
212,"d","Pennsylvania 1/",32.90,38.80,"(NA)",4442,4148,"(NA)"
212,"d","South Carolina 1/",20.50,"(D)","(NA)",5720,"(D)","(NA)"
212,"d","Texas 1/",24.00,23.00,"(NA)",5280,5060,"(NA)"
212,"d","",,,,,,
212,"d","Other States 2/","(X)",23.00,"(X)",-,34388,-
212,"d","",,,,,,
212,"d","United States",19.20,22.70,23.90,295975,331542,303387
212,"c",""
212,"f","-  Represents zero."
212,"f","(D)  Withheld to avoid disclosing data for individual operations."
212,"f","(NA)  Not available."
212,"f","(X)  Not applicable."
212,"f","1/ Estimates discontinued in 2019."
212,"f","2/ Includes data withheld above."
343,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
343,"t","Cantaloupe Production, Price, and Value by Utilization – States and United States: 2017-2019"
343,"h","","","",""
343,"h","","Utilized production","Utilized production","Utilized production"
343,"h","Utilization and State","","",""
343,"h","","2017","2018","2019"
343,"h","","","",""
343,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
343,"d","Fresh market",,,
343,"d","Arizona",3532.5,3749.0,3150.0
343,"d","California",9432.5,8347.5,8200.0
343,"d","Florida",572.0,"(D)","(D)"
343,"d","Georgia",630.0,"(D)","(D)"
343,"d","Indiana 1/",345.0,382.5,"(NA)"
343,"d","North Carolina 1/",246.0,302.9,"(NA)"
343,"d","Pennsylvania 1/",135.0,106.9,"(NA)"
343,"d","South Carolina 1/",279.0,"(D)","(NA)"
343,"d","Texas 1/",220.0,220.0,"(NA)"
343,"d","",,,
343,"d","Other States 2/",-,1494.0,1355.8
343,"d","",,,
343,"d","United States",15392.0,14602.8,12705.8
343,"h","","","",""
343,"h","","Utilized production","Utilized production","Utilized production"
343,"h","Utilization and State","","",""
343,"h","","2017","2018","2019"
343,"h","","","",""
343,"u","","(tons)","(tons)","(tons)"
343,"d","Processing",,,
343,"d","Arizona",-,-,-
343,"d","California",-,-,-
343,"d","Florida",-,"(D)","(D)"
